SalePrice,PID,Lot Frontage,Lot Area,Street,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Heating,Central Air,Electrical,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Gr Liv Area,Functional,Screen Porch,Pool Area,Yr Sold,Sale Type
208500,907405140,65,8450,Pave,CollgCr,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,8,1710,Typ,0,0,2008,WD
146000,535354200,76,12436,Pave,"NAmes",Duplex,1Story,5,5,1957,Gable,GasA,Y,FuseA,2,0,5,9,1824,Typ,0,0,2008,WD
120500,910202100,NA,5890,Pave,IDOTRR,1Fam,1Story,6,8,1930,Gable,GasA,Y,SBrkr,1,0,2,5,816,Typ,0,0,2008,WD
114900,904352190,60,6048,Pave,SWISU,2fmCon,1.5Fin,5,7,1910,Gable,GasA,Y,SBrkr,2,0,2,7,1680,Typ,0,0,2010,COD
132500,535151130,70,7728,Pave,"NAmes",Duplex,SLvl,5,6,1962,Hip,GasA,Y,SBrkr,1,0,3,6,1190,Typ,0,0,2006,WD
189500,527105070,88,10179,Pave,Gilbert,1Fam,2Story,6,5,1997,Gable,GasA,Y,SBrkr,2,1,3,7,1608,Typ,0,0,2009,WD
212000,907131090,43,10667,Pave,CollgCr,1Fam,2Story,7,6,1996,Gable,GasA,Y,SBrkr,2,1,3,6,1661,Typ,0,0,2009,ConLw
225000,527105140,NA,12394,Pave,Gilbert,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,7,1733,Typ,0,0,2007,WD
150000,909176170,60,10890,Pave,SWISU,Duplex,2Story,5,6,1923,Hip,Grav,N,FuseA,2,0,6,12,2592,Min2,0,0,2007,WD
166000,533206060,80,3523,Pave,Somerst,TwnhsE,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,2,5,1151,Typ,0,0,2007,New
139500,905476230,42,4235,Pave,Edwards,TwnhsE,1Story,5,5,1984,Gable,GasA,Y,SBrkr,2,0,2,5,1049,Typ,0,0,2009,WD
147000,527454050,24,2308,Pave,NPkVill,TwnhsE,2Story,6,5,1974,Gable,GasA,Y,SBrkr,2,1,3,6,1322,Typ,0,0,2009,WD
245700,528172050,70,9926,Pave,NridgHt,1Fam,1Story,7,5,2005,Gable,GasA,Y,SBrkr,2,0,3,7,1614,Typ,0,0,2007,WD
157000,526351100,85,10200,Pave,"NAmes",1Fam,1Story,6,5,1974,Hip,GasA,Y,SBrkr,2,0,4,7,1434,Typ,0,0,2009,WD
239686,914465040,48,12822,Pave,Mitchel,1Fam,1.5Fin,7,5,2003,Gable,GasA,Y,SBrkr,1,1,1,6,2149,Typ,198,0,2009,WD
219500,909425270,75,13125,Pave,Crawfor,1Fam,2Story,7,6,1940,Gable,GasA,Y,SBrkr,1,1,3,6,1740,Typ,0,0,2007,CWD
162000,528290060,NA,7750,Pave,Gilbert,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,6,1320,Typ,0,0,2007,WD
187500,527354100,NA,14115,Pave,NWAmes,1Fam,SLvl,7,5,1980,Gable,GasA,Y,SBrkr,2,0,3,6,1472,Typ,0,0,2009,WD
108000,908127120,63,13907,Pave,Edwards,1Fam,1Story,5,6,1940,Gable,GasA,Y,SBrkr,1,0,3,6,996,Typ,0,0,2008,WD
119000,903228120,50,6000,Pave,BrkSide,1Fam,1.5Unf,6,7,1926,Gable,GasA,Y,SBrkr,1,0,2,4,904,Typ,0,0,2009,WD
150000,531452210,NA,9019,Pave,SawyerW,1Fam,2Story,6,5,1994,Gable,GasA,Y,SBrkr,2,1,3,6,1320,Typ,0,0,2006,WD
160000,528228285,43,3203,Pave,Blmngtn,TwnhsE,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,2,6,1145,Typ,0,0,2010,WD
141000,527276150,140,19138,Pave,Gilbert,1Fam,1Story,4,5,1951,Gable,GasA,Y,SBrkr,1,0,2,4,864,Typ,0,0,2010,WD
132000,902300260,53,5350,Pave,OldTown,1Fam,2Story,7,8,1920,Gable,GasA,Y,SBrkr,1,0,3,7,1450,Typ,0,0,2008,WD
282000,916455150,80,11305,Pave,Timber,1Fam,1Story,8,5,2002,Hip,GasA,Y,SBrkr,2,0,2,6,1922,Typ,0,0,2007,WD
175000,527107210,57,21872,Pave,Gilbert,1Fam,2Story,7,5,1996,Gable,GasA,Y,SBrkr,2,1,3,6,1446,Typ,0,0,2008,WD
144900,905201020,94,9239,Pave,Sawyer,1Fam,1Story,5,8,1963,Gable,GasA,Y,SBrkr,1,0,3,6,960,Typ,0,0,2008,WD
155000,533210060,30,3215,Pave,Somerst,TwnhsE,2Story,7,5,2004,Gable,GasA,Y,SBrkr,2,1,2,4,1200,Typ,0,0,2010,ConLD
148000,908186040,35,3675,Pave,Edwards,TwnhsE,SLvl,6,5,2005,Gable,GasA,Y,SBrkr,1,0,2,5,1072,Typ,0,0,2008,WD
192100,526354020,90,11727,Pave,"NAmes",1Fam,1Story,7,6,1969,Gable,GasA,Y,SBrkr,2,0,3,8,1851,Typ,0,0,2006,WD
124000,532378130,NA,8020,Pave,Sawyer,1Fam,1Story,5,6,1964,Gable,GasA,N,SBrkr,1,0,3,6,912,Typ,0,0,2006,WD
129000,902206220,69,11851,Pave,OldTown,1Fam,1.5Fin,5,7,1948,Gable,GasA,Y,SBrkr,1,0,3,7,1633,Typ,0,0,2010,WD
152500,923227030,NA,17979,Pave,Mitchel,1Fam,1Story,5,6,1968,Gable,GasA,Y,SBrkr,1,0,3,6,1160,Typ,0,0,2008,WD
265979,902326030,65,11700,Pave,OldTown,1Fam,2Story,7,7,1880,Mansard,GasW,N,SBrkr,1,1,4,8,2640,Typ,0,0,2009,WD
139000,902327040,60,10800,Pave,OldTown,1Fam,1.5Fin,5,6,1915,Gable,GasA,Y,SBrkr,2,0,4,7,1652,Typ,0,0,2010,WD
174000,528221070,122,11911,Pave,Gilbert,1Fam,2Story,6,5,2005,Gable,GasA,Y,SBrkr,2,1,3,6,1560,Typ,0,0,2009,WD
122000,909101100,45,8212,Pave,Edwards,1Fam,1.5Fin,5,6,1941,Gable,GasA,Y,SBrkr,1,0,3,6,1298,Typ,0,0,2009,WD
135000,902101050,60,9600,Pave,OldTown,1Fam,1.5Fin,5,6,1948,Gable,GasA,Y,FuseA,1,0,3,6,1668,Typ,0,0,2006,WD
271500,528480090,84,10440,Pave,Somerst,1Fam,1Story,6,5,2005,Gable,GasA,Y,SBrkr,2,0,2,6,1468,Typ,216,0,2010,WD
139000,533223110,NA,4447,Pave,Somerst,TwnhsE,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,2,4,1080,Typ,0,0,2006,WD
101800,534429030,70,9842,Pave,"NAmes",Duplex,1Story,4,5,1962,Gable,GasA,Y,SBrkr,2,0,2,6,1224,Typ,0,0,2007,WD
137000,532378070,NA,13526,Pave,Sawyer,1Fam,1Story,5,6,1965,Hip,GasA,Y,SBrkr,1,0,3,5,935,Typ,0,0,2006,WD
329900,528142070,82,11643,Pave,NridgHt,1Fam,2Story,8,5,2005,Hip,GasA,Y,SBrkr,2,1,4,10,2358,Typ,0,0,2006,New
423000,528429120,49,20896,Pave,Somerst,1Fam,1Story,8,5,2005,Gable,GasA,Y,SBrkr,1,1,1,8,2097,Typ,0,0,2006,New
155000,534400030,80,8700,Pave,"NAmes",1Fam,1Story,5,6,1963,Hip,GasA,Y,SBrkr,2,0,3,6,1128,Typ,0,0,2008,WD
255000,905401020,102,12671,Pave,ClearCr,1Fam,1Story,6,7,1954,Hip,GasA,Y,SBrkr,3,0,4,6,2422,Min2,144,0,2007,WD
71000,923228310,21,1894,Pave,MeadowV,TwnhsE,2Story,4,5,1970,Gable,GasA,Y,SBrkr,1,1,3,6,1092,Typ,0,0,2006,WD
615000,528164060,106,12720,Pave,NridgHt,1Fam,1Story,10,5,2003,Hip,GasA,Y,SBrkr,1,1,1,7,2470,Typ,216,144,2008,WD
231000,909254050,54,7609,Pave,Crawfor,1Fam,2Story,8,9,1925,Gable,GasA,Y,SBrkr,2,0,3,7,1512,Typ,0,0,2008,WD
164000,909254130,53,7128,Pave,Crawfor,1Fam,2.5Unf,7,5,1941,Gable,GasA,Y,SBrkr,2,0,4,7,1646,Typ,126,0,2007,WD
109500,535378020,52,9022,Pave,OldTown,1Fam,1Story,5,8,1924,Gable,GasA,Y,SBrkr,1,0,2,5,792,Typ,0,0,2009,WD
229800,906380110,133,11003,Pave,CollgCr,1Fam,2Story,7,5,2005,Gable,GasA,Y,SBrkr,2,1,3,7,1876,Typ,0,0,2006,New
194000,533208020,40,3606,Pave,Somerst,TwnhsE,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,2,5,1352,Typ,0,0,2007,New
348000,528315030,82,9452,Pave,NoRidge,1Fam,2Story,8,5,1997,Gable,GasA,Y,SBrkr,2,1,3,7,2392,Typ,0,0,2006,WD
219500,528186170,48,6240,Pave,NridgHt,TwnhsE,1Story,8,5,2006,Hip,GasA,Y,SBrkr,2,0,2,6,1342,Typ,0,0,2008,WD
212500,528175050,80,10307,Pave,NridgHt,TwnhsE,1Story,7,5,2007,Gable,GasA,Y,SBrkr,2,0,2,6,1358,Typ,0,0,2009,WD
120000,905107380,NA,9981,Pave,Sawyer,1Fam,1Story,5,5,1967,Gable,GasA,Y,SBrkr,1,0,3,6,1073,Typ,0,0,2008,WD
465000,528110050,107,13891,Pave,NridgHt,1Fam,1Story,10,5,2006,Gable,GasA,Y,SBrkr,2,1,2,7,2076,Typ,0,0,2006,New
111000,527450280,21,1680,Pave,BrDale,Twnhs,2Story,6,5,1973,Gable,GasA,Y,SBrkr,1,1,2,5,987,Typ,0,0,2009,WD
176500,526351030,87,11029,Pave,"NAmes",1Fam,1Story,6,8,1958,Hip,GasA,Y,SBrkr,1,0,3,6,1414,Min1,190,0,2008,WD
149900,907201060,65,8385,Pave,CollgCr,1Fam,SLvl,5,8,1977,Gable,GasA,Y,SBrkr,2,0,3,6,985,Typ,0,0,2008,WD
214000,907405020,70,9135,Pave,CollgCr,1Fam,1Story,7,5,2002,Gable,GasA,Y,SBrkr,2,0,3,7,1536,Typ,0,0,2008,WD
128500,535450200,60,8064,Pave,"NAmes",1Fam,1.5Fin,6,5,1950,Gable,GasA,N,SBrkr,1,0,3,5,1133,Typ,231,0,2009,COD
168000,527107040,NA,10364,Pave,Gilbert,1Fam,2Story,6,5,1995,Gable,GasA,Y,SBrkr,2,1,3,7,1572,Typ,0,0,2007,WD
100000,535327230,71,8838,Pave,"NAmes",1Fam,1Story,5,3,1957,Gable,GasA,Y,SBrkr,2,1,4,7,1764,Maj2,0,0,2008,WD
89471,902202070,50,5925,Pave,OldTown,1Fam,1Story,4,7,1937,Hip,GasA,Y,SBrkr,1,0,2,7,1131,Typ,0,0,2007,WD
239900,906378110,71,9178,Pave,CollgCr,1Fam,1Story,8,5,2008,Gable,GasA,Y,SBrkr,2,0,3,6,1468,Typ,0,0,2009,WD
204000,916403200,NA,9839,Pave,Timber,1Fam,2Story,6,8,1980,Gable,GasA,Y,SBrkr,2,1,3,7,2237,Typ,0,0,2009,WD
152000,907126010,82,12464,Pave,CollgCr,1Fam,1Story,5,5,1996,Gable,GasA,Y,SBrkr,1,0,3,6,1040,Typ,0,0,2009,WD
133000,527401130,60,9000,Pave,"NAmes",Duplex,2Story,5,5,1974,Gable,GasA,Y,SBrkr,2,2,4,8,1792,Typ,0,0,2008,WD
107400,902125080,60,5790,Pave,OldTown,1Fam,2Story,3,6,1915,Gambrel,GasA,N,SBrkr,2,0,3,8,1605,Typ,0,0,2010,WD
147000,910202070,59,10690,Pave,IDOTRR,1Fam,2Story,5,7,1920,Hip,GasA,Y,FuseA,1,0,3,6,1344,Typ,0,0,2009,WD
115000,902101010,NA,3950,Pave,OldTown,1Fam,1.5Fin,6,8,1926,Gable,GasA,Y,SBrkr,1,0,3,5,1224,Typ,0,0,2009,WD
157900,923251080,NA,26142,Pave,Mitchel,1Fam,1Story,5,7,1962,Gable,GasA,Y,SBrkr,1,0,3,6,1188,Typ,0,0,2010,WD
219500,907285020,NA,9375,Pave,CollgCr,1Fam,2Story,7,5,1997,Gable,GasA,Y,SBrkr,2,1,3,8,2034,Typ,0,0,2009,WD
294900,906392120,78,11645,Pave,CollgCr,1Fam,1Story,8,5,2005,Hip,GasA,Y,SBrkr,2,1,2,6,1590,Typ,0,0,2006,New
125000,905104090,99,7094,Pave,Sawyer,1Fam,1Story,5,5,1966,Gable,GasA,Y,SBrkr,1,0,3,5,894,Typ,0,0,2007,WD
139900,903228150,50,6000,Pave,BrkSide,1Fam,1.5Fin,6,7,1948,Gable,GasA,Y,SBrkr,1,1,3,6,1416,Typ,0,0,2010,WD
335000,909428280,100,17500,Pave,Crawfor,1Fam,1Story,7,8,1959,Gable,GasA,Y,SBrkr,2,0,3,7,1902,Typ,0,0,2010,WD
190000,906426090,NA,36500,Pave,ClearCr,1Fam,1Story,5,5,1964,Gable,GasA,Y,SBrkr,2,0,4,7,1582,Typ,0,0,2006,WD
138000,909275040,NA,9650,Pave,Crawfor,1Fam,2Story,6,3,1923,Hip,GasA,Y,SBrkr,1,0,4,7,1603,Typ,0,0,2008,WD
259000,528231010,182,14572,Pave,Gilbert,1Fam,1Story,7,5,2004,Hip,GasA,Y,SBrkr,2,0,3,7,1530,Typ,0,0,2007,WD
136300,534403360,NA,10600,Pave,"NAmes",1Fam,SLvl,6,5,1964,Gable,GasA,Y,SBrkr,2,0,3,8,1775,Typ,0,0,2010,COD
184000,527354200,80,11088,Pave,NWAmes,1Fam,1Story,6,5,1978,Gable,GasA,Y,SBrkr,2,0,3,7,1707,Typ,0,0,2009,WD
190000,533253090,40,3874,Pave,Greens,TwnhsE,1Story,8,5,1980,Gable,GasA,Y,SBrkr,1,0,1,4,1226,Typ,0,0,2006,WD
145000,909275030,82,6270,Pave,Crawfor,Duplex,2Story,5,6,1949,Gable,GasA,N,FuseA,2,0,4,8,2002,Typ,0,0,2007,WD
110000,908127070,80,8240,Pave,Edwards,1Fam,1Story,6,6,1960,Hip,GasA,Y,SBrkr,1,0,2,5,1179,Min2,0,0,2007,WD
165000,905102010,65,14149,Pave,Sawyer,1Fam,SLvl,5,8,1964,Hip,GasA,Y,SBrkr,2,0,3,5,1020,Typ,0,0,2007,WD
177000,909253010,57,7558,Pave,Crawfor,1Fam,1.5Fin,6,6,1928,Gable,GasA,Y,SBrkr,1,1,3,9,1913,Typ,0,0,2009,WD
158500,534176140,88,10738,Pave,NWAmes,1Fam,1Story,6,7,1966,Hip,GasA,Y,SBrkr,2,0,3,6,1093,Typ,0,0,2007,WD
75000,903231220,51,6120,Pave,BrkSide,1Fam,1.5Fin,3,5,1930,Gable,GasA,Y,SBrkr,1,0,3,6,1162,Typ,0,0,2006,ConLI
124500,534426110,80,9600,Pave,"NAmes",1Fam,1Story,5,6,1959,Gable,GasA,Y,SBrkr,1,0,3,6,1041,Typ,0,0,2009,WD
290000,528364110,65,12257,Pave,NoRidge,1Fam,2Story,8,5,1995,Gable,GasA,Y,SBrkr,2,1,4,9,2531,Typ,0,0,2007,WD
401179,527216010,92,15922,Pave,StoneBr,1Fam,2Story,9,5,2005,Hip,GasA,Y,SBrkr,3,1,4,10,2795,Typ,0,0,2006,New
375000,916176125,150,215245,Pave,Timber,1Fam,1Story,7,5,1965,Hip,GasW,Y,SBrkr,2,0,3,8,2036,Typ,0,0,2009,WD
207500,527182170,NA,5062,Pave,StoneBr,TwnhsE,2Story,7,5,1984,Gable,GasA,Y,SBrkr,2,0,3,6,2090,Min1,0,0,2007,WD
140500,534278150,NA,14357,Pave,"NAmes",1Fam,1Story,5,5,1961,Hip,GasA,Y,SBrkr,1,0,2,6,1187,Typ,0,0,2007,CWD
188000,923230040,63,9297,Pave,Mitchel,Duplex,1Story,5,5,1976,Gable,GasA,Y,SBrkr,2,0,4,8,1728,Typ,0,0,2006,WD
108480,535376100,60,5400,Pave,OldTown,1Fam,1Story,5,6,1921,Gable,GasA,Y,SBrkr,1,0,2,4,1073,Typ,0,0,2006,WD
139500,909178160,60,9900,Pave,SWISU,1Fam,1.5Fin,6,7,1940,Gable,GasA,Y,SBrkr,2,0,3,7,1489,Typ,0,0,2009,WD
244600,528427020,74,9612,Pave,Somerst,1Fam,1Story,8,5,2008,Gable,GasA,Y,SBrkr,2,0,3,6,1468,Typ,0,0,2009,New
178000,527163040,59,7837,Pave,Gilbert,1Fam,2Story,6,7,1993,Gable,GasA,Y,SBrkr,2,1,3,7,1571,Typ,0,0,2009,WD
177439,906378190,65,10616,Pave,CollgCr,1Fam,2Story,7,5,2007,Gable,GasA,Y,SBrkr,2,1,3,6,1356,Typ,0,0,2008,New
233230,907290260,120,15611,Pave,CollgCr,1Fam,2Story,8,5,2006,Gable,GasA,Y,SBrkr,2,1,3,8,1919,Typ,0,0,2006,New
437154,528170040,56,20431,Pave,NridgHt,1Fam,2Story,9,5,2005,Hip,GasA,Y,SBrkr,2,1,4,10,2728,Typ,0,0,2006,New
142000,532378200,65,6768,Pave,Sawyer,1Fam,1Story,6,8,1961,Hip,GasA,Y,SBrkr,1,0,3,5,912,Typ,0,0,2008,WD
280000,528186050,48,7841,Pave,NridgHt,TwnhsE,1Story,9,5,2005,Hip,GasA,Y,SBrkr,2,0,2,6,1577,Typ,0,0,2007,WD
207500,535426195,47,16321,Pave,"NAmes",1Fam,1Story,5,6,1957,Gable,GasA,Y,SBrkr,1,0,2,6,1600,Typ,0,0,2006,WD
154000,535402090,83,10143,Pave,"NAmes",1Fam,1Story,6,7,1963,Gable,GasA,Y,SBrkr,1,1,3,6,1380,Typ,216,0,2009,WD
100000,908102290,67,8877,Pave,Edwards,1Fam,1Story,4,6,1938,Gable,GasA,Y,SBrkr,1,0,2,3,816,Typ,0,0,2009,WD
73000,902100030,30,5232,Pave,OldTown,1Fam,1Story,5,5,1925,Gable,GasA,N,FuseP,1,0,2,4,764,Typ,0,0,2008,WD
130000,923230190,50,6953,Pave,Mitchel,1Fam,1Story,5,7,1971,Gable,GasA,Y,SBrkr,1,0,3,5,874,Typ,0,0,2010,ConLD
105000,535325400,65,7898,Pave,"NAmes",1Fam,1Story,4,7,1920,Gable,GasA,Y,SBrkr,1,0,2,4,985,Typ,0,0,2010,WD
226500,906223110,80,9938,Pave,SawyerW,1Fam,1Story,7,5,1994,Gable,GasA,Y,SBrkr,2,1,3,7,1626,Typ,0,0,2008,WD
199900,533208040,35,4274,Pave,Somerst,TwnhsE,1Story,7,5,2006,Gable,GasA,Y,SBrkr,1,1,1,4,1241,Typ,0,0,2007,New
143000,902401130,50,9000,Pave,OldTown,1Fam,2Story,7,9,1920,Hip,GasA,Y,SBrkr,1,0,3,7,1482,Typ,0,0,2009,WD
215000,527326150,NA,16635,Pave,NWAmes,1Fam,1Story,6,7,1977,Gable,GasA,Y,SBrkr,2,0,3,8,1602,Typ,0,0,2009,WD
169900,914478045,NA,12328,Pave,Mitchel,1Fam,SLvl,6,5,1976,Gable,GasA,Y,SBrkr,1,0,3,6,1034,Typ,0,0,2010,WD
239000,533241030,66,7399,Pave,Somerst,1Fam,2Story,7,5,1997,Hip,GasA,Y,SBrkr,2,1,3,7,1950,Typ,198,0,2007,WD
180000,527161090,NA,8637,Pave,Gilbert,1Fam,2Story,6,5,1999,Gable,GasA,Y,SBrkr,2,1,3,7,1714,Typ,0,0,2007,WD
259000,528138020,79,14122,Pave,NridgHt,1Fam,1Story,8,5,2005,Hip,GasA,Y,SBrkr,2,0,3,8,1822,Typ,0,0,2010,WD
162000,923203110,32,4500,Pave,Mitchel,TwnhsE,1Story,6,5,1998,Hip,GasA,Y,SBrkr,2,0,2,5,1204,Typ,0,0,2009,WD
81500,923125030,125,31250,Pave,Mitchel,1Fam,1Story,1,3,1951,Gable,GasA,Y,FuseA,1,1,3,6,1600,Mod,0,0,2006,WD
238500,528458180,75,7500,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,2,6,1448,Typ,0,0,2009,WD
128500,527455090,24,2104,Pave,NPkVill,TwnhsE,1Story,7,6,1976,Gable,GasA,Y,SBrkr,1,0,2,5,836,Typ,0,0,2009,WD
179000,904301060,60,10800,Pave,Edwards,Duplex,1Story,5,5,1987,Gable,GasA,Y,SBrkr,3,0,3,5,1200,Typ,0,0,2009,WD
114000,535377150,80,8146,Pave,OldTown,1Fam,2Story,4,8,1900,Gable,GasA,Y,SBrkr,1,0,2,6,1039,Typ,111,0,2009,WD
93000,902135020,60,6000,Pave,OldTown,2fmCon,1Story,4,4,1953,Gable,GasA,N,SBrkr,1,0,2,4,936,Min2,0,0,2009,WD
121000,903205040,NA,8854,Pave,BrkSide,1Fam,1.5Unf,6,6,1916,Gable,Grav,N,FuseF,1,0,2,4,952,Typ,40,0,2009,WD
260000,532476050,100,14330,Pave,Veenker,1Fam,SLvl,7,4,1974,Gable,GasA,Y,SBrkr,2,0,3,9,2646,Mod,0,800,2006,WD
125000,902400090,84,11340,Pave,OldTown,1Fam,1Story,6,5,1923,Gable,GasA,Y,FuseA,1,0,4,7,1200,Typ,0,0,2006,WD
230000,911370500,44,3843,Pave,Crawfor,TwnhsE,1Story,8,5,2007,Hip,GasA,Y,SBrkr,2,0,2,5,1648,Typ,0,0,2009,New
220000,909279080,NA,11275,Pave,Crawfor,1Fam,1.5Fin,6,7,1932,Gable,GasA,Y,SBrkr,1,1,3,7,1991,Typ,0,0,2007,WD
225000,905426100,78,7800,Pave,Edwards,1Fam,2Story,5,8,1948,Gable,GasA,Y,SBrkr,3,0,3,8,2008,Typ,0,0,2006,WD
310090,528186110,48,6373,Pave,NridgHt,TwnhsE,1Story,9,5,2006,Hip,GasA,Y,SBrkr,2,0,2,6,1666,Typ,0,0,2006,New
146000,531363020,63,7500,Pave,SawyerW,1Fam,1Story,6,5,2006,Gable,GasA,Y,SBrkr,1,1,3,6,1100,Typ,0,0,2007,New
175500,527302050,78,12090,Pave,NWAmes,1Fam,1Story,6,6,1981,Gable,GasA,Y,SBrkr,2,0,3,7,1422,Typ,0,0,2008,WD
145000,907290250,NA,4426,Pave,CollgCr,TwnhsE,1Story,6,5,2004,Gable,GasA,Y,SBrkr,1,0,1,3,848,Typ,0,0,2008,WD
60000,909175080,60,8400,Pave,SWISU,1Fam,1Story,2,5,1920,Gable,GasA,N,FuseF,1,0,1,3,438,Typ,0,0,2009,WD
450000,528106110,105,15431,Pave,NridgHt,1Fam,1Story,10,5,2005,Hip,GasA,Y,SBrkr,2,1,2,7,2046,Typ,175,0,2007,WD
185500,907414030,65,8773,Pave,CollgCr,1Fam,1Story,7,5,2004,Gable,GasA,Y,SBrkr,2,0,3,6,1414,Typ,0,0,2010,WD
165400,908128110,60,6931,Pave,Edwards,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,7,1656,Typ,0,0,2008,WD
229800,528458060,72,8640,Pave,Somerst,1Fam,1Story,7,5,2008,Hip,GasA,Y,SBrkr,2,0,3,7,1402,Typ,0,0,2009,WD
113722,906226140,64,7007,Pave,SawyerW,Duplex,1Story,5,5,1979,Gable,GasA,Y,SBrkr,2,0,4,8,1513,Typ,0,0,2009,WD
323262,906340100,84,10933,Pave,CollgCr,1Fam,1Story,9,5,2009,Hip,GasA,Y,SBrkr,1,1,1,8,1680,Typ,0,0,2009,New
134900,903226170,50,6000,Pave,BrkSide,1Fam,1.5Fin,6,9,1937,Gable,GasA,Y,SBrkr,1,0,2,4,1176,Typ,0,0,2009,WD
161900,909250230,64,7804,Pave,SWISU,Duplex,2.5Unf,6,7,1930,Gable,GasA,Y,SBrkr,2,2,4,10,1920,Typ,0,0,2008,WD
155000,527226040,195,41600,Pave,Gilbert,2fmCon,1Story,5,5,1969,Gable,GasW,Y,SBrkr,1,1,3,7,1424,Mod,0,0,2007,WD
83000,909101080,45,8248,Pave,Edwards,1Fam,1.5Fin,4,4,1922,Gable,GasA,N,SBrkr,1,0,3,8,1414,Typ,0,0,2006,COD
418000,528118040,118,13654,Pave,NridgHt,1Fam,2Story,9,5,2005,Gable,GasA,Y,SBrkr,2,1,4,9,2758,Typ,0,0,2007,WD
250580,528458050,72,8640,Pave,Somerst,1Fam,1Story,7,5,2007,Gable,GasA,Y,SBrkr,2,0,3,6,1372,Typ,0,0,2008,New
141000,908152180,NA,9555,Pave,Edwards,Duplex,2Story,5,6,1979,Gable,GasA,Y,SBrkr,2,1,5,11,2233,Typ,0,0,2007,WD
144000,535106180,78,11344,Pave,"NAmes",1Fam,1.5Fin,5,5,1958,Gable,GasW,Y,FuseA,1,1,3,7,1524,Typ,0,0,2007,WD
145000,534276070,65,10482,Pave,"NAmes",1Fam,SLvl,6,8,1958,Hip,GasA,Y,SBrkr,1,0,3,6,1138,Typ,0,0,2007,WD
278000,527355150,80,9600,Pave,NWAmes,1Fam,1Story,8,5,1981,Hip,GasA,Y,SBrkr,2,1,4,9,2524,Typ,0,0,2009,WD
245000,914460110,44,12864,Pave,Mitchel,1Fam,1Story,7,5,2002,Gable,GasA,Y,SBrkr,1,1,1,4,1409,Typ,145,0,2007,WD
345000,526355080,75,13860,Pave,"NAmes",1Fam,SLvl,8,7,1972,Gable,GasA,Y,SBrkr,2,1,4,9,2704,Typ,0,0,2009,WD
213000,907260050,70,8749,Pave,CollgCr,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,7,1932,Typ,0,0,2007,WD
305900,907250050,80,10386,Pave,CollgCr,1Fam,1Story,8,5,2004,Gable,GasA,Y,SBrkr,2,0,3,8,2000,Typ,0,0,2007,WD
138000,535353160,60,14190,Pave,OldTown,1Fam,1.5Fin,4,7,1890,Gable,GasA,Y,SBrkr,2,0,3,7,1544,Typ,0,0,2007,WD
253000,528482010,100,11824,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,2,5,1685,Typ,0,0,2007,WD
204900,906382040,73,8990,Pave,CollgCr,1Fam,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,2,5,1498,Typ,0,0,2006,New
140000,534201300,70,8400,Pave,"NAmes",1Fam,SFoyer,5,6,1968,Gable,GasA,Y,SBrkr,1,0,3,6,898,Typ,0,0,2006,WD
139000,535403010,78,10180,Pave,"NAmes",1Fam,1Story,5,6,1968,Gable,GasA,Y,SBrkr,1,1,3,5,1044,Typ,0,0,2008,WD
113000,903231050,51,6120,Pave,BrkSide,1Fam,1.5Unf,5,7,1939,Gable,GasA,Y,SBrkr,1,0,2,5,884,Typ,0,0,2007,WD
248500,906380030,65,9345,Pave,CollgCr,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,7,1615,Typ,0,0,2008,WD
115000,923225150,NA,2665,Pave,MeadowV,TwnhsE,2Story,5,6,1976,Gable,GasA,Y,SBrkr,1,1,3,4,1304,Typ,0,0,2008,WD
260000,905325030,NA,23595,Pave,ClearCr,1Fam,1Story,7,6,1979,Shed,GasA,Y,SBrkr,0,1,0,4,1524,Typ,0,0,2010,WD
84000,905475500,NA,11500,Pave,Edwards,1Fam,1Story,4,3,1957,Gable,GasA,N,SBrkr,1,0,3,5,845,Typ,0,0,2009,WD
372000,528150040,94,13615,Pave,NridgHt,1Fam,1Story,9,5,2006,Hip,GasA,Y,SBrkr,2,1,3,7,1802,Typ,0,0,2007,WD
107000,908227030,62,8707,Pave,Edwards,1Fam,1.5Fin,4,5,1924,Gable,GasA,N,FuseF,1,1,4,9,1669,Min2,0,0,2006,WD
132000,532354060,70,7420,Pave,Sawyer,1Fam,1Story,5,5,1962,Hip,GasA,Y,SBrkr,1,0,3,6,1057,Typ,0,0,2007,WD
